Adult_IP	Sup_IP	LTR_type	family	HOG	cons	strand	length	dt	Adult_IP_rpkm	Sup_IP_rpkm	sim_LTR	length_centred
int_As:39303	7.27357233992338	14.894470974531	int_fl	rnd-4_family-681	N0.HOG0000113_OG0000099_n0	LC	As	3.96698602511794	1	-0.328080388990068	0.694993272032803	int	1.000528900009
int_As:39315	16.1729500337537	86.0908363362746	int	rnd-4_family-1290	N0.HOG0000026_OG0000015_n0	C	As	3.91761052574987	1	0.976982530753781	3.3813785607026	int	0.951153400640926
LTR_As:39408	52.4660529868079	29.1506272228204	LTR	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	2.81624129999178	0	6.32674039260379	5.48128019427163	LTR	-0.150215825117158
LTR_As:39416	11.3911781733868	3.0954564267108	LTR	rnd-5_family-3723	N0.HOG0000026_OG0000015_n0	C	As	2.65417654187796	0	4.6723916483232	2.82869269474392	LTR	-0.312280583230981
LTR_As:39451	1.37527034827707	6.36393914057189	LTR	rnd-4_family-2256	N0.HOG0000003_OG0000003_n0	C	As	2.68033551341456	1	1.63249233705566	3.75633732227307	LTR	-0.286121611694378
int_As:39453	6.86838483133572	11.4270609840088	int	rnd-4_family-2256	N0.HOG0000003_OG0000003_n0	C	As	3.12807601266872	1	2.37722099418381	3.10263583246606	int	0.161618887559774
LTR_As:39454	1.07331030267964	6.1838828029765	LTR	rnd-4_family-2256	N0.HOG0000003_OG0000003_n0	C	As	2.66464197555613	1	1.35561636758004	3.76786379378637	LTR	-0.301815149552815
int_As:39482	95.4438731062064	38.4369289512411	int	rnd-5_family-4027	N0.HOG0000027_OG0000016_n0	C	As	3.88496519820073	0	3.63843764033777	2.32871774658393	int	0.918508073091791
int_As:39507	16.5274633953118	9.97399725312724	int_fl	rnd-5_family-2920	N0.HOG0000047_OG0000033_n0	C	As	4.03064019486863	0	0.632571870615301	-0.0898158015995372	int	1.06418306975969
int_As:39552	276.167897838662	609.787345279942	int	rnd-5_family-453	N0.HOG0000026_OG0000015_n0	C	As	3.63808972198451	1	5.99028322695752	7.13273206080858	int	0.671632596875565
int_As:39631	47.4520626373801	163.249767237445	int	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	3.37493155397819	1	4.32621674141569	6.10640532571672	int	0.408474428869247
int_As:39638	4.10715658706056	1.31946835488462	int	rnd-5_family-7789	N0.HOG0000016_OG0000008_n0	HC	As	2.93701610746481	0	2.28518588492967	0.723501590851522	int	-0.0294410176441269
int_As:39645	5.1546428980848	0.170274509691473	int	rnd-5_family-7789	N0.HOG0000016_OG0000008_n0	HC	As	3.19368102954128	0	1.75265040340228	-2.48557212825509	int	0.227223904432341
soloLTR_As:39682	26.9417267198701	13.054753503098	soloLTR	rnd-4_family-1271	N0.HOG0000009_OG0000005_n23	HC	As	2.45178643552429	0	6.57871973063714	5.5396268826892	soloLTR	-0.514670689584651
int_As:39686	82.9724302828075	248.395436725889	int	rnd-5_family-7655	N0.HOG0000003_OG0000003_n0	C	As	3.67970038087196	1	4.11853813740276	5.69921256495893	int	0.713243255763023
int_As:39699	5.9226771841913	13.7047428485614	int	rnd-3_family-1455	N0.HOG0000032_OG0000021_n0	C	As	2.7701152947871	1	3.35609727764313	4.55171635451891	int	-0.19634183032184
int_As:39742	5.12973909831836	12.915101471088	int	rnd-5_family-120	N0.HOG0000176_OG0000162_-	LC	As	3.47465325336206	1	0.812500854458906	2.12632830150998	int	0.508196128253122
LTR_As:39817	1.66604218889179	0.397835774681034	LTR	rnd-5_family-3652	N0.HOG0000047_OG0000033_n0	C	As	2.33243845991561	0	3.04543099749793	1.24292815636105	LTR	-0.634018665193336
int_As:39897	2.91895322056756	8.95199157477089	int	rnd-1_family-218	no_RT	Other	As	3.52994340165867	1	-0.161954043837399	1.41925998813678	int	0.563486276549728
int_As:39900	64.5907836577171	33.5706900781225	int	rnd-5_family-2920	N0.HOG0000047_OG0000033_n0	C	As	2.67394199863409	0	7.09883240505149	6.15695272324506	int	-0.292515126474853
int_As:39911	0.938803471635711	4.69627697640507	int	rnd-1_family-767	N0.HOG0000032_OG0000021_n0	C	As	2.98407703390283	1	0.119418933744043	2.31780509681056	int	0.0176199087938897
int_As:39924	115.079759127609	205.369640276298	int	rnd-4_family-356	no_RT	Other	As	3.56972494922616	1	4.95527225086689	5.79025998332309	int	0.603267824117218
soloLTR_As:39942	70.1806719019253	39.7030505174189	soloLTR	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	2.98227123303957	0	6.1941354675479	5.37403573178007	soloLTR	0.0158141079306273
int_As:39968	8.30155105441467	109.564657944389	int	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	3.02036128264771	1	3.00462426158114	6.70943661432002	int	0.0539041575387667
int_As:40020	147.571750415288	332.676455096217	int	rnd-5_family-101	N0.HOG0000009_OG0000005_n23	HC	As	3.14860265480609	1	6.71269127624933	7.88480154273327	int	0.182145529697152
int_As:40021	36.4102768362783	60.7734259906428	int	rnd-5_family-101	N0.HOG0000009_OG0000005_n23	HC	As	2.10720996964787	1	8.15637317508806	8.89374224093213	int	-0.859247155461073
int_As:40027	13.7963411671794	8.02090855422779	int	rnd-5_family-2441	N0.HOG0000027_OG0000016_n0	C	As	4.01765927428376	0	0.416966970763226	-0.357351596167025	int	1.05120214917482
int_As:40097	15.0200266092298	8.45046963736629	int_fl	rnd-5_family-2789	N0.HOG0000003_OG0000003_n0	C	As	3.84404204204102	0	1.11540566087753	0.293645485682634	int	0.877584916932075
int_As:40173	1.08437733062726	17.5601505778872	int	rnd-1_family-218	no_RT	Other	As	2.53019969820308	1	1.81665210171268	5.70381880149388	int	-0.436257426905859
LTR_As:40174	1.92559852457799	27.4490067706123	LTR	rnd-1_family-218	no_RT	Other	As	2.59549622182557	1	2.3684488336498	6.12815099804589	LTR	-0.370960903283367
LTR_As:40180	81.8601674379695	767.88654970747	LTR	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	2.99869515831166	1	6.36134589582758	9.58928863477399	LTR	0.0322380332027148
int_As:40183	1145.90885872269	3775.5822702285	int	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	3.92941892571429	1	7.07495080175352	8.79506197841392	int	0.962961800605352
LTR_As:40184	162.510027488769	1784.74495954025	LTR	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	2.99869515831166	1	7.34968779699001	10.8059246901132	LTR	0.0322380332027148
int_As:40205	11.0304429716739	87.7299977863186	int	rnd-1_family-218	no_RT	Other	As	3.54998361115969	1	1.65055644807856	4.62978497394429	int	0.583526486050748
int_As:40211	4.87614610733496	32.0796562468144	int	rnd-1_family-675	N0.HOG0000047_OG0000033_n0	C	As	3.50528567414413	1	0.639268308217703	3.3299583777734	int	0.538828549035191
LTR_As:40229	1.06965735167313	0.437184523689889	LTR	rnd-5_family-7032	no_RT	Other	As	2.62013605497376	0	1.49896826059889	0.392794204538796	LTR	-0.346321070135184
int_As:40247	10.8625855027967	5.35844816340526	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	3.71458120883953	0	1.08192044922498	0.0771368792122185	int	0.74812408373059
LTR_As:40297	3.35201286905128	17.562330010004	LTR	rnd-4_family-2256	N0.HOG0000003_OG0000003_n0	C	As	2.68214507637383	1	2.84712798278896	5.19925591619362	LTR	-0.284312048735109
int_As:40298	12.8479305093515	23.2525482655686	int	rnd-4_family-2256	N0.HOG0000003_OG0000003_n0	C	As	3.19728055812562	1	3.04031491034197	3.89071490678467	int	0.230823433016678
soloLTR_As:40310	0.53504464905828	1.9560531302353	soloLTR	rnd-5_family-3652	N0.HOG0000047_OG0000033_n0	C	As	2.68484536164441	1	0.411685396784453	2.09362205199106	soloLTR	-0.281611763464529
int_As:40349	262.14983670676	482.159738417224	int	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	3.63708927353033	1	5.91848314002865	6.79732878499166	int	0.670632148421389
int_As:40350	88.452167610437	175.964160736486	int	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	3.31931430409051	1	5.40786464170979	6.39929307223306	int	0.352857178981571
soloLTR_As:40408	9.5617708506877	20.3842149931946	soloLTR	rnd-4_family-356	no_RT	Other	As	2.85793526471943	1	3.74552876452106	4.82904422353157	soloLTR	-0.108521860389512
int_As:40500	6.72393969308601	12.0313461956197	int	rnd-3_family-2400	N0.HOG0000003_OG0000003_n0	C	As	2.66275783168157	1	3.89280882988115	4.72208645434843	int	-0.303699293427367
int_As:40519	56.1834903589864	260.654678349348	int	rnd-5_family-7636	N0.HOG0000050_OG0000036_n0	C	As	3.18383903705642	1	5.20417248818852	7.41589952041025	int	0.21738191194748
LTR_As:40523	5.78942303347402	2.23875007287555	LTR	rnd-4_family-450	N0.HOG0000010_OG0000006_n0	HC	As	2.80277372529198	0	3.21553016687312	1.88606192674849	LTR	-0.163683399816966
int_As:40527	5.29466797232572	1.14391155989222	int	rnd-4_family-450	N0.HOG0000010_OG0000006_n0	HC	As	2.92064500140679	0	2.6975541287703	0.588235361756376	int	-0.0458121237021536
int_As:40566	4.8682821510611	2.18575638175381	int	rnd-5_family-274	N0.HOG0000174_OG0000160_-	LC	As	3.10482840365366	0	1.96702183697629	0.850241963249352	int	0.138371278544714
int_As:40600	293.655742929352	602.600243400436	int	rnd-4_family-1891	N0.HOG0000003_OG0000003_n0	C	As	3.31154195840119	1	7.16359766124431	8.20039838313336	int	0.345084833292254
LTR_As:40636	2.35396555237495	0.517397906916436	LTR	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	2.4814426285023	0	3.02318478122616	1.0493701596451	LTR	-0.485014496606636
int_As:40648	2.54759175883027	0.767166186125914	int	rnd-5_family-4989	N0.HOG0000010_OG0000006_n0	HC	As	3.21801004298436	0	0.68531832683992	-0.915194153073155	int	0.251552917875422
int_As:40673	49.389331647883	93.3120531960631	int	rnd-5_family-3572	N0.HOG0000009_OG0000005_n23	HC	As	3.6232492903979	1	3.5589210553161	4.47528819452296	int	0.656792165288959
soloLTR_As:40704	58.846803666567	194.015120857245	soloLTR	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	3.00302947055362	1	5.87149940832229	7.59077251531528	soloLTR	0.0365723454446769
soloLTR_As:40765	16.6159748228545	30.0336516148411	soloLTR	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	2.98000337158375	1	4.13037105792341	4.98016821435524	soloLTR	0.0135462464748053
int_As:40777	23.9960680590816	79.9459364955327	int	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	2.85308952985187	1	5.07928536934866	6.81094840227967	int	-0.113367595257075
soloLTR_As:40794	35.4816043425755	79.7427883274751	soloLTR	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	2.89762709129044	1	5.49350187539113	6.65933160936608	soloLTR	-0.0688300338184997
int_As:40879	69.5959648479477	270.55539603762	int	rnd-1_family-937	N0.HOG0000032_OG0000021_n0	C	As	3.18525876529659	1	5.50777623347203	7.46494538747371	int	0.218801640187644
int_As:40904	18.7522584137784	65.1114971021834	int	rnd-1_family-651	N0.HOG0000016_OG0000008_n0	HC	As	2.83695673705955	1	4.77898847451448	6.5688763792631	int	-0.129500388049391
int_As:40910	15.30657750822	24.9380490344895	int	rnd-5_family-1801	N0.HOG0000086_OG0000072_n0	C	As	3.27346427262135	1	3.0378885291828	3.7381383296648	int	0.307007147512405
int_As:40934	34.9960968551973	72.7506449556328	int	rnd-1_family-218	no_RT	Other	As	3.57564961475522	1	3.2213441376775	4.27478430208008	int	0.609192489646278
LTR_As:41016	15.145428470722	27.6878537257357	LTR	rnd-4_family-1829	N0.HOG0000016_OG0000008_n0	HC	As	2.59549622182557	1	5.2748760096297	6.14058994888126	LTR	-0.370960903283367
int_As:41038	25.3556038209869	44.7566489876336	int	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	3.25430633233129	1	3.8256327371047	4.64275499826905	int	0.287849207222345
int_As:41127	3.89627043974587	61.6828559315352	int	rnd-1_family-675	N0.HOG0000047_OG0000033_n0	C	As	3.49164179347759	1	0.369100336160643	4.31614919882919	int	0.525184668368645
int_As:41133	62.8610139766388	205.209300668381	int	rnd-4_family-230	N0.HOG0000009_OG0000005_n23	HC	As	3.65137494391304	1	3.8127741112655	5.51789793222426	int	0.684917818804102
int_As:41140	8.0480131055334	15.8453096431514	int	rnd-1_family-830	N0.HOG0000032_OG0000021_n0	C	As	2.70842090013471	1	3.99662419172149	4.96451140312604	int	-0.258036224974228
int_As:41144	7.29515568090661	31.9245381755795	int	rnd-1_family-830	N0.HOG0000032_OG0000021_n0	C	As	3.62685341466673	1	0.8059813821558	2.91915050458098	int	0.660396289557784
int_As:41166	4.25414711046449	0.559725841277373	int	rnd-5_family-1507	N0.HOG0000179_OG0000165_-	LC	As	2.38916608436453	0	4.15458943136536	1.45000977655067	int	-0.577291040744409
int_As:41170	11.1998693270495	4.07648846552465	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	3.29972515397564	0	2.50372337214861	1.06982294318225	int	0.333268028866696
int_As:41173	48.8380056002796	84.0151122166841	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	3.88451215919039	1	2.67486658698719	3.45616313435832	int	0.918055034081453
int_As:41259	5.68353554535753	18.2484938709539	int	rnd-5_family-2061	no_RT	Other	As	3.45270622651103	1	1.03034469231161	2.69444216431062	int	0.486249101402088
int_As:41271	25.5024168735154	15.3437827243604	int	rnd-4_family-4857	N0.HOG0000003_OG0000003_n0	C	As	3.64767631324087	0	2.52718884566128	1.79825999350919	int	0.68121918813193
LTR_As:41332	26.3343835588617	15.1809603900049	LTR	rnd-5_family-7032	no_RT	Other	As	2.62940959910272	0	5.95591281321375	5.16554774482033	LTR	-0.337047526006222
soloLTR_As:41356	14.2934588559707	23.4820833631157	soloLTR	rnd-5_family-9305	N0.HOG0000027_OG0000016_n0	C	As	2.60745502321467	1	5.15224690572176	5.86418515270593	soloLTR	-0.359002101894272
int_As:41376	10.6920299189243	2.87270607754254	int	rnd-5_family-7789	N0.HOG0000016_OG0000008_n0	HC	As	3.66482994114309	0	1.22457482230779	-0.632259408801194	int	0.69837281603415
soloLTR_As:41379	5.15549663101097	10.0291596770383	soloLTR	rnd-4_family-1379	N0.HOG0000010_OG0000006_n0	HC	As	2.96142109406645	1	2.52448254749733	3.46990560321842	soloLTR	-0.00503603104249262
int_As:41380	84.6479930736459	259.091372309159	int	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	3.55906833403454	1	4.54807724095652	6.16073968100929	int	0.592611208925596
int_As:41400	4.84455052998997	1.63558848050591	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	2.65896484266444	0	3.44122575646772	1.93502730048158	int	-0.307492282444506
LTR_As:41496	0.472446521818826	3.75797835250943	LTR	rnd-1_family-807	no_RT	Other	As	2.20411998265593	1	1.86103580760187	4.59508183859223	LTR	-0.762337142453016
int_As:41560	65.6471825719129	107.319229094077	int	rnd-5_family-80	N0.HOG0000010_OG0000006_n0	HC	As	3.45697301363582	1	4.52102559913257	5.22919958573934	int	0.490515888526877
int_As:41569	24.3346981526433	73.5437317353971	int	rnd-5_family-2004	N0.HOG0000009_OG0000005_n23	HC	As	3.26078666865498	1	3.74507612801579	5.33635442500983	int	0.294329543546035
int_As:41673	30.352416440149	12.1483254288976	int	rnd-5_family-3633	no_RT	Other	As	3.71508367069493	0	2.55346185852746	1.24012777894545	int	0.748626545585986
LTR_As:41674	4.28259216279771	1.92538640191112	LTR	rnd-5_family-3633	no_RT	Other	As	2.73319726510657	0	3.02111857770889	1.91097207959262	LTR	-0.233259860002372
int_As:41689	36.9476825988295	13.8542635028876	int	rnd-5_family-1711	N0.HOG0000095_OG0000081_n0	LC	As	3.49982449583958	0	3.55128894469907	2.14319239111463	int	0.533367370730639
int_As:41712	60.5280780754832	100.171060365093	int_fl	rnd-5_family-1801	N0.HOG0000086_OG0000072_n0	C	As	3.93155956709081	1	2.82755660113809	3.55331787220487	int	0.965102441981864
int_As:41743	3.80899992868279	20.7632696425925	int	rnd-5_family-957	no_RT	Other	As	3.54863505981475	1	0.147538247968967	2.56099257975612	int	0.58217793470581
soloLTR_As:41772	1.13786640698652	3.05693681636147	soloLTR	rnd-4_family-356	no_RT	Other	As	2.83505610172012	1	0.866322361145664	2.21047406354197	soloLTR	-0.131401023388825
int_As:41867	7.59680322579243	1.65647815585284	int	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	3.03342375548695	0	2.83493859597406	0.708706325834888	int	0.0669666303780088
int_As:41922	30.824232576675	54.5166061431293	int_fl	rnd-1_family-651	N0.HOG0000016_OG0000008_n0	HC	As	3.80318388853534	1	2.28297489655377	3.10339083088035	int	0.836726763426401
int_As:41925	1.79872367081929	0.545806634742757	int	rnd-1_family-651	N0.HOG0000016_OG0000008_n0	HC	As	2.6232492903979	0	2.1834250068865	0.638155140846924	int	-0.343207834711041
int_As:41939	60.8010639700843	112.799078296733	int	rnd-5_family-4332	N0.HOG0000086_OG0000072_n0	C	As	3.81003078640584	1	3.23774764710257	4.12814201917282	int	0.843573661296898
int_As:41988	17.5422528623029	36.471189135455	int_fl	rnd-5_family-4332	N0.HOG0000086_OG0000072_n0	C	As	3.81043415592267	1	1.44950972130879	2.50079461562219	int	0.843977030813732
int_As:41997	27.0282314772067	47.7796852318763	int_fl	rnd-5_family-68	N0.HOG0000027_OG0000016_n0	C	As	3.42143939022005	1	3.36221677087593	4.18162621918503	int	0.454982265111108
int_As:42020	6.02988174480248	17.4769690409551	int	rnd-5_family-4332	N0.HOG0000086_OG0000072_n0	C	As	3.43775056282039	1	1.16375220439968	2.68218872590954	int	0.471293437711447
int_As:42043	51.5884809428012	110.76989963582	int_fl	rnd-4_family-1891	N0.HOG0000003_OG0000003_n0	C	As	3.85859734499469	1	2.83982482122609	3.9406439885847	int	0.892140219885751
int_As:42059	24.3322642816497	87.0474149846054	int	rnd-1_family-602	no_RT	Other	As	3.4029488293444	1	3.27269427017944	5.10697021324247	int	0.436491704235463
int_As:42073	144.49886755219	62.0499570941488	int	rnd-5_family-458	N0.HOG0000026_OG0000015_n0	C	As	3.66773305253327	0	4.95784176734634	3.73973369695782	int	0.701275927424326
LTR_As:42095	40.7211513477111	164.665625424823	LTR	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	2.98855895687862	1	5.38956975468432	7.40235781496305	LTR	0.0221018317696746
int_As:42099	162.24833715924	452.062926546383	int	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	3.37930551775058	1	6.08300360385641	7.56070198780286	int	0.412848392641641
int_As:42118	6.14920859712696	29.1418700129003	int	rnd-1_family-767	N0.HOG0000032_OG0000021_n0	C	As	3.71633728788955	1	0.266179858005162	2.4907922119347	int	0.749880162780608
int_As:42180	61.9038275942497	107.801607886214	int	rnd-1_family-651	N0.HOG0000016_OG0000008_n0	HC	As	2.79588001734408	1	6.63256888688302	7.43176722867951	int	-0.170577107764866
LTR_As:42243	127.198949334033	266.869226871911	LTR	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	2.9804578922761	1	7.05709758540907	8.12549606442032	LTR	0.0140007671671589
int_As:42244	169.733686891244	296.168117187635	int	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	2.30749603791321	1	9.70850438981581	10.5112521522888	int	-0.658961087195728
int_As:42248	2620.76737712727	6235.29050905797	int	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	3.75633176732106	1	8.8433535937928	10.0937862486953	int	0.789874642212117
LTR_As:42250	162.217638573862	359.803761067166	LTR	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	2.9804578922761	1	7.40767408094754	8.55642109947381	LTR	0.0140007671671589
int_As:42274	12.3320760150511	25.8100108969544	int	rnd-1_family-218	no_RT	Other	As	3.57909732655264	1	1.71334156627073	2.77222802803218	int	0.612640201443702
int_As:42303	17.1766543110527	54.7702146461074	int	rnd-5_family-4989	N0.HOG0000010_OG0000006_n0	HC	As	3.02036128264771	1	4.04388803441733	5.71055173739452	int	0.0539041575387667
int_As:42304	19.9730938717602	72.4515366804797	int	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	3.11159852488039	1	3.95712210920951	5.81039188355373	int	0.145141399771453
int_As:42394	14.5330206891338	4.79033160671588	int	rnd-5_family-767	N0.HOG0000199_OG0000185_-	LC	As	3.35121634533934	0	2.70535105617468	1.12575668869985	int	0.384759220230401
int_As:42418	35.5317484780098	15.6182800809547	int	rnd-5_family-2441	N0.HOG0000027_OG0000016_n0	C	As	3.81023251799508	0	2.46392722069399	1.28368111257582	int	0.843775392886143
int_As:42424	81.9287489488463	204.673169703178	int	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	3.83746217148599	1	3.57622897905479	4.89595792943057	int	0.871005046377054
LTR_As:42442	22.6151729568524	10.7960107762161	LTR	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	2.90363251608424	0	4.82628165261948	3.76706692955299	LTR	-0.0628246090247035
int_As:42457	116.500690931236	37.3748332295782	int	rnd-5_family-4970	N0.HOG0000010_OG0000006_n0	HC	As	3.57806588383609	0	4.94525187035057	3.30790894552958	int	0.61160875872715
LTR_As:42458	29.5812719592601	15.2917128195514	LTR	rnd-5_family-4970	N0.HOG0000010_OG0000006_n0	HC	As	2.54157924394658	0	6.41476489249847	5.46778044520309	LTR	-0.42487788116236
